category,subCategory,category_str,price,weight,auctioninc_product_length,auctioninc_product_width,auctioninc_product_height,prod_url
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/highwaist-brushed-aztec-print-ankle-leggings-p-8406.html?cPath=1067
kids,,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/cropped-leggings-p-2583.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-aztec-print-ankle-leggings-p-7835.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-black-white-print-ankle-leggings-p-8175.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/banded-highwaisted-camouflage-print-ankle-leggings-p-8148.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-black-white-print-ankle-leggings-p-7963.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/aztec-print-high-waist-leggings-p-4826.html?cPath=1067
leggings,,leggings/,1.75,0.3,14,10,2,http://numberonewholesales.com/leopard-chain-print-harem-pants-with-pockets-p-7859.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/jewel-rose-print-ankle-leggings-p-7855.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-aztec-print-ankle-leggings-p-7846.html?cPath=1067
kids,,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/pu-contrast-full-leggings-p-6481.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/floral-print-ankle-leggings-p-4048.html?cPath=1067
kids,missy,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/faux-leather-high-waist-ankle-leggings-p-2007.html?cPath=1067
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/floral-print-harem-pants-with-pockets-p-7701.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-geometric-print-ankle-leggings-p-6118.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-floral-print-ankle-leggings-p-7600.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-floral-print-ankle-leggings-p-7599.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-leopard-chain-print-ankle-leggings-p-7592.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-leopard-chain-print-ankle-leggings-p-7591.html?cPath=1067
kids,,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/cut-out-side-leggings-p-7528.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-floral-print-ankle-leggings-p-7524.html?cPath=1067
leggings,jeggings,leggings/jeggings,1.75,0.3,14,10,2,http://numberonewholesales.com/striped-ponti-jeggings-p-3486.html?cPath=1067
kids,,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/pu-front-leggings-p-7344.html?cPath=1067
kids,,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/pu-with-studded-leggings-p-7337.html?cPath=1067
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/zipper-banded-high-waist-fleece-back-brushed-print-ankle-leggin-p-7266.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/animal-velour-print-pu-ankle-leggings-p-7259.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/animal-velour-print-pu-ankle-leggings-p-7258.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-floral-print-ankle-leggings-p-7221.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/fleece-back-brushed-aztec-print-ankle-leggings-p-7181.html?cPath=1067
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/zipper-banded-high-waist-fleece-back-brushed-print-ankle-legging-p-7178.html?cPath=1067
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/zipper-banded-high-waist-fleece-back-brushed-print-ankle-legging-p-7177.html?cPath=1067
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/zipper-banded-high-waist-fleece-back-brushed-print-ankle-legging-p-7176.html?cPath=1067
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/zipper-banded-high-waist-fleece-back-brushed-print-ankle-legging-p-7174.html?cPath=1067
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/zipper-banded-high-waist-fleece-back-brushed-print-ankle-legging-p-7169.html?cPath=1067
kids,,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/long-cotton-leggings-28-inseam-p-1001.html?cPath=1067
kids,,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/shiny-aerobic-ankle-leggings-p-7008.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/mossaic-print-ankle-leggings-p-5407.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/mossaic-print-ankle-leggings-p-5406.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/leopard-print-pu-ankle-leggings-with-pockets-p-6884.html?cPath=1067
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/geo-print-harem-pants-with-pockets-p-6878.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-tribal-print-ankle-leggings-p-2093.html?cPath=1067
kids,missy,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/high-waisted-rib-jacquard-fleece-ankle-leggings-p-6612.html?cPath=1067
kids,,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/mesh-side-cotton-leggings-p-6581.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/animal-printed-full-leggings-in-plus-size-p-6475.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/aztec-print-high-waist-seamless-ankle-leggings-p-6040.html?cPath=1067
kids,missy,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/jacquard-fleece-leggings-p-537.html?cPath=1067
kids,,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/black-white-striped-ankle-leggings-p-4927.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/zigzag-jacquard-print-seamless-leggings-p-3929.html?cPath=1067
kids,,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/lurex-front-liquid-back-ankle-leggings-p-3131.html?cPath=1067
kids,seamless,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/seamless-jacquard-ankle-leggings-p-2717.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/aztec-print-seamless-ankle-leggings-p-379.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/plus-animal-print-ankle-leggings-p-6115.html?cPath=1067
kids,missy,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/vertical-line-pattern-jacquard-fleece-leggings-p-353.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/aztec-print-high-waist-seamless-ankle-leggings-p-5956.html?cPath=1067
kids,,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/metallic-full-leggings-p-6021.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/grey-tiger-print-ankle-leggings-p-5948.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/tiger-print-ankle-leggings-p-5940.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/grey-swirl-print-ankle-leggings-p-5945.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brown-swirl-print-ankle-leggings-p-5949.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/chevron-print-knit-ankle-leggings-p-853.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/chevron-print-knit-ankle-leggings-p-526.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/chevron-print-knit-ankle-leggings-p-4172.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/chevron-print-knit-ankle-leggings-p-522.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/chevron-print-knit-ankle-leggings-p-519.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/chevron-print-knit-ankle-leggings-p-512.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brown-jewel-print-brushed-ankle-leggings-p-5824.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/burgundy-jewel-print-brushed-ankle-leggings-p-5822.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/aztec-printed-full-leggings-p-5577.html?cPath=1067
kids,,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/studded-pu-leggings-p-5556.html?cPath=1067
kids,,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/pu-leggings-with-mesh-net-side-p-5555.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/animal-print-ankle-leggings-p-5554.html?cPath=1067
kids,missy,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/vertical-striped-pattern-jacquard-fleece-leggings-p-5552.html?cPath=1067
kids,,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/all-over-mini-studs-leggings-p-5465.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/letter-printed-scuba-full-length-leggings-p-4515.html?cPath=1067
kids,missy,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/criss-cross-lined-pattern-fleece-ankle-leggings-p-4439.html?cPath=1067
kids,missy,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/vertical-stripe-pattern-jacquard-fleece-leggings-p-5328.html?cPath=1067
kids,,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/black-stripe-criss-cross-design-leggings-p-5330.html?cPath=1067
kids,,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/circular-pattern-jacquard-leggings-p-5329.html?cPath=1067
kids,,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/cross-metal-studs-full-leggings-p-5308.html?cPath=1067
kids,missy,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/zigzag-pattern-jacquard-fleece-leggings-p-2471.html?cPath=1067
kids,,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/neon-colors-cotton-leggings-p-1711.html?cPath=1067
kids,skirts,kids/skirts,1.75,0.2,13,10,2,http://numberonewholesales.com/skirt-leggings-p-3596.html?cPath=1067
kids,missy,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/high-waist-fleece-ankle-leggings-with-zipper-front-p-511.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/floral-print-leggings-p-4107.html?cPath=1067
kids,capri,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/denim-capri-leggings-with-metal-button-detail-p-492.html?cPath=1067
leggings,,leggings/,1.75,0.3,14,10,2,http://numberonewholesales.com/leopard-printed-full-length-leggings-p-4975.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/plus-floral-print-ankle-leggings-p-4139.html?cPath=1067
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/full-length-span-skinny-pants-p-4773.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/printed-full-length-leggings-p-4330.html?cPath=1067
kids,,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/plus-shiny-leggings-p-4531.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/cross-printed-full-length-leggings-with-clip-trim-p-4513.html?cPath=1067
kids,seamless,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/seamless-cut-out-fishnet-ankle-leggings-p-528.html?cPath=1067
kids,,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/shiny-leggings-p-3740.html?cPath=1067
kids,seamless,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/seamless-jacquard-ankle-leggings-p-4142.html?cPath=1067
kids,,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/liquid-full-leggings-with-mesh-trim-p-4019.html?cPath=1067
kids,seamless,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/seamless-boyshort-leggings-tights-p-504.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/plus-floral-printed-leggings-p-3491.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/floral-printed-full-length-leggings-p-3672.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/foil-animal-printed-leggings-p-3286.html?cPath=1067
kids,,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/cotton-lycra-full-leggings-p-497.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/foil-animal-printed-leggings-p-2889.html?cPath=1067
kids,,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/full-length-leggings-with-cuts-p-2862.html?cPath=1067
kids,missy,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/velvet-stretch-leggings-p-2551.html?cPath=1067
kids,,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/veneziea-leggings-p-2497.html?cPath=1067
kids,pants,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/32-seamless-full-leggings-pants-p-538.html?cPath=1067
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/seamless-high-waist-yoga-pant-p-2035.html?cPath=1067
leggings,capri,leggings/capri,1.75,0.3,14,10,2,http://numberonewholesales.com/seamless-attached-capri-ruffle-skirt-p-1537.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/animal-printed-full-leggings-in-plus-size-p-12920.html?cPath=1067
kids,capri,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/seamless-silk-faced-with-ruched-capri-leggings-p-1044.html?cPath=1067
kids,capri,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/seamless-silk-faced-with-ruched-capri-leggings-p-1031.html?cPath=1067
kids,seamless,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/11-seamless-stretch-hot-shorts-leggings-tights-p-62.html?cPath=1067
kids,seamless,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/seamless-stirrups-full-leggings-p-534.html?cPath=1067
leggings,,leggings/,1.75,0.3,14,10,2,http://numberonewholesales.com/plus-size-full-length-leggins-p-529.html?cPath=1067
kids,,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/plus-size-cropped-leggings-p-514.html?cPath=1067
kids,,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/full-lace-leggings-p-505.html?cPath=1067
kids,,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/liquid-full-leggings-p-501.html?cPath=1067
kids,capri,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/cotton-span-capri-crop-leggings-p-488.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/kids-aztec-print-ankle-leggings-p-18884.html?cPath=1113
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/kids-flower-print-ankle-leggings-p-18883.html?cPath=1113
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/kids-aztec-print-ankle-leggings-p-18882.html?cPath=1113
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/kids-aztec-print-ankle-leggings-p-18881.html?cPath=1113
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/kids-aztec-print-ankle-leggings-p-18880.html?cPath=1113
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/kids-multi-aztec-print-ankle-leggings-p-18879.html?cPath=1113
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/kids-elephant-print-ankle-leggings-p-18878.html?cPath=1113
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/kids-flower-print-ankle-leggings-p-18877.html?cPath=1113
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/kids-abstract-print-ankle-leggings-p-18876.html?cPath=1113
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/kids-flower-print-ankle-leggings-p-18875.html?cPath=1113
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/kids-flower-print-ankle-leggings-p-18874.html?cPath=1113
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/kids-flower-print-ankle-leggings-p-18873.html?cPath=1113
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/kids-aztec-print-ankle-leggings-p-18872.html?cPath=1113
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/kids-flower-print-ankle-leggings-p-18871.html?cPath=1113
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/kids-aztec-print-ankle-leggings-p-18870.html?cPath=1113
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/kids-aztec-print-ankle-leggings-p-18869.html?cPath=1113
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/kids-aztec-print-ankle-leggings-p-18868.html?cPath=1113
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/kids-aztec-print-ankle-leggings-p-18867.html?cPath=1113
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/kids-flower-print-ankle-leggings-p-18866.html?cPath=1113
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/kids-flower-print-ankle-leggings-p-18865.html?cPath=1113
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/kids-aztec-print-ankle-leggings-p-18864.html?cPath=1113
